value
RLYB UW Equity
RMBI UR Equity
RMBL UR Equity
RMBS UW Equity
RMCF UQ Equity
RMGC UR Equity
RMNI UQ Equity
RMR UR Equity
RMTI UR Equity
RNA UQ Equity
RNAZ UR Equity
RNDB UQ Equity
RNER UQ Equity
RNLX UQ Equity
RNST UW Equity
RNW UW Equity
RNWK UW Equity
RNXT UR Equity
ROAD UW Equity
ROC UQ Equity
ROCC UW Equity
ROCG UR Equity
ROCK UW Equity
ROCL UQ Equity
ROCR UR Equity
ROIC UW Equity
ROIV UQ Equity
ROKU UW Equity
ROLL UW Equity
ROOT UW Equity
ROSE UQ Equity
ROST UW Equity
ROVR UQ Equity
RPAY UR Equity
RPD UQ Equity
RPHM UQ Equity
RPID UW Equity
RPRX UW Equity
RPTX UW Equity
RRBI UW Equity
RRGB UW Equity
RRR UW Equity
RSLS UR Equity
RSSS UR Equity
RSVR UQ Equity
RTLR UW Equity
RUBY UW Equity
RUN UW Equity
RUSHA UW Equity
RUSHB UW Equity
RUTH UW Equity
RVAC UR Equity
RVMD UW Equity
RVNC UQ Equity
RVPH UR Equity
RVSB UW Equity
RWAY UW Equity
RWLK UR Equity
RXDX UW Equity
RXRA UR Equity
RXRX UW Equity
RXST UQ Equity
RXT UW Equity
RYAAY UW Equity
RYTM UQ Equity
RZLT UR Equity
SABR UW Equity
SABS UQ Equity
SAFM UW Equity
SAFT UW Equity
SAGE UQ Equity
SAIA UW Equity
SAL UR Equity
SALM UQ Equity
SAMA UQ Equity
SAMG UQ Equity
SANA UW Equity
SANB UQ Equity
SANG UW Equity
SANM UW Equity
SANW UR Equity
SASR UW Equity
SATS UW Equity
SAVA UR Equity
SBAC UW Equity
SBCF UW Equity
SBEA UR Equity
SBET UR Equity
SBFG UR Equity
SBGI UW Equity
SBLK UW Equity
SBNY UW Equity
SBRA UW Equity
SBSI UW Equity
SBT UR Equity
SBTX UQ Equity
SBUX UW Equity
SCAQ UR Equity
SCHL UW Equity
SCHN UW Equity
SCKT UR Equity
SCLE UR Equity
SCMA UQ Equity
SCOA UR Equity
SCOB UR Equity
SCOR UW Equity
SCPH UW Equity
SCPL UW Equity
SCPS UQ Equity
SCSC UW Equity
SCVL UW Equity
SCWX UW Equity
SCYX UQ Equity
SDAC UR Equity
SDC UW Equity
SDGR UW Equity
SDH UR Equity
SDIG UQ Equity
SEAC UW Equity
SEAT UW Equity
SECO UQ Equity
SEDG UW Equity
SEED UR Equity
SEEL UR Equity
SEER UW Equity
SEIC UW Equity
SELB UQ Equity
SELF UR Equity
SENEA UW Equity
SENEB UW Equity
SERA UQ Equity
SESN UQ Equity
SEV UQ Equity
SFBC UR Equity
SFET UR Equity
SFIX UW Equity
SFM UW Equity
SFNC UW Equity
SFST UQ Equity
SFT UR Equity
SGA UQ Equity
SGBX UR Equity
SGC UQ Equity
SGEN UW Equity
SGH UW Equity
SGHT UW Equity
SGLB UR Equity
SGLY UR Equity
SGMA UR Equity
SGML UR Equity
SGMO UW Equity
SGMS UW Equity
SGRP UR Equity
SGRY UW Equity
SGTX UW Equity
SHAC UR Equity
SHBI UW Equity
SHC UW Equity
SHCA UQ Equity
SHCR UW Equity
SHEN UW Equity
SHIP UR Equity
SHLS UQ Equity
SHOO UW Equity
SHQA UR Equity
SHYF UW Equity
SIBN UQ Equity
SIDU UR Equity
SIEB UR Equity
SIEN UW Equity
SIER UR Equity
SIFY UR Equity
SIGA UQ Equity
SIGI UW Equity
SILC UW Equity
SILK UW Equity
SIMO UW Equity
SINT UR Equity
SIOX UW Equity
SIRI UW Equity
SISI UR Equity
SITM UQ Equity
SIVB UW Equity
SJ UR Equity
SKIN UR Equity
SKYA UR Equity
SKYT UR Equity
SKYW UW Equity
SLAB UW Equity
SLAM UR Equity
SLCR UR Equity
SLDB UW Equity
SLDP UW Equity
SLGC UQ Equity
SLGG UR Equity
SLGL UQ Equity
SLGN UW Equity
SLHG UR Equity
SLM UW Equity
SLN UQ Equity
SLNG UR Equity
SLNH UR Equity
SLNO UR Equity
SLP UW Equity
SLRX UR Equity
SLS UR Equity
SLVR UR Equity
SMAP UQ Equity
SMBC UQ Equity
SMBK UR Equity
SMCI UW Equity
SMED UR Equity
SMFR UW Equity
SMID UR Equity
SMIH UR Equity
SMIT UR Equity
SMLR UR Equity
SMMF UW Equity
SMMT UQ Equity
SMPL UR Equity
SMSI UR Equity
SMTC UW Equity
SMTI UR Equity
SNAX UR Equity
SNBR UW Equity
SNCE UQ Equity
SNCR UW Equity
SNCY UW Equity
SND UW Equity
SNDL UR Equity
SNDX UW Equity
SNES UR Equity
SNEX UW Equity
SNFCA UQ Equity
SNGX UR Equity
SNOA UR Equity
SNPO UW Equity
SNPS UW Equity
SNPX UR Equity
SNRH UR Equity
SNSE UQ Equity
SNT UQ Equity
SNTG UR Equity
SNY UW Equity
SOFI UW Equity
SOHO UQ Equity
SOHU UW Equity
SOLO UR Equity
SONM UR Equity
SONN UR Equity
SONO UW Equity
SOPA UR Equity
SOPH UW Equity
SOTK UR Equity
SOVO UW Equity
SP UW Equity
SPCB UR Equity
SPFI UW Equity
SPI UW Equity
SPK UR Equity
SPKB UR Equity
SPLK UW Equity
SPNE UW Equity
SPNS UW Equity
SPOK UW Equity
SPPI UW Equity
SPRB UW Equity
SPRC UR Equity
SPRO UW Equity
SPSC UW Equity
SPT UR Equity
SPTK UR Equity
SPTN UW Equity
SPWH UW Equity
SPWR UW Equity
SQFT UR Equity
SQL UR Equity
SRAD UW Equity
SRAX UQ Equity
SRCE UW Equity
SRCL UW Equity
SRDX UW Equity
SREV UW Equity
SRGA UW Equity
SRNE UR Equity
SRPT UW Equity
SRRA UQ Equity
SRRK UW Equity
SRSA UR Equity
SRTS UR Equity
SRZN UR Equity
SSAA UR Equity
SSB UW Equity
SSBI UQ Equity
SSBK UW Equity
SSKN UR Equity
SSNC UW Equity
SSNT UR Equity
SSP UW Equity
SSRM UW Equity
SSTI UR Equity
SSYS UW Equity
STAA UQ Equity
STAB UR Equity
STAF UR Equity
STBA UW Equity
STCN UR Equity
STEP UW Equity
STER UW Equity
STFC UW Equity
STGW UW Equity
STIM UQ Equity
STKL UW Equity
STKS UR Equity
STLD UW Equity
STNE UW Equity
STOK UW Equity
STRA UW Equity
STRC UQ Equity
STRL UW Equity
STRM UR Equity
STRN UR Equity
STRO UQ Equity
STRR UQ Equity
STRS UW Equity
STRT UQ Equity
STSA UQ Equity
STTK UW Equity
STX UW Equity
STXB UW Equity
SUMO UW Equity
SUMR UR Equity
SUNW UR Equity
SUPN UQ Equity
SURF UQ Equity
SURG UR Equity
SV UR Equity
SVA UW Equity
SVC UW Equity
SVFA UR Equity
SVFB UR Equity
SVFC UR Equity
SVFD UR Equity
SVNA UQ Equity
SVRA UW Equity
SWAG UR Equity
SWAV UW Equity
SWBI UW Equity
SWET UR Equity
SWIM UW Equity
SWIR UW Equity
SWKH UR Equity
SWKS UW Equity
SWSS UR Equity
SWTX UW Equity
SXTC UR Equity
SY UQ Equity
SYBT UW Equity
SYBX UQ Equity
SYNA UW Equity
SYNH UW Equity
SYNL UQ Equity
SYPR UQ Equity
SYRS UW Equity
SYTA UR Equity
TA UW Equity
TACO UR Equity
TACT UQ Equity
TAIT UR Equity
TALK UW Equity
TALS UQ Equity
TANH UR Equity
TAOP UR Equity
TARA UQ Equity
TARS UW Equity
TASK UW Equity
TAST UW Equity
TATT UQ Equity
TAYD UR Equity
TBBK UW Equity
TBCP UR Equity
TBK UW Equity
TBLA UW Equity
TBLT UR Equity
TBNK UW Equity
TBPH UQ Equity
TBSA UR Equity
TC UR Equity
TCAC UR Equity
TCBC UR Equity
TCBI UW Equity
TCBK UW Equity
TCBS UR Equity
TCBX UW Equity
TCDA UW Equity
TCFC UR Equity
TCMD UQ Equity
TCOM UW Equity
TCON UR Equity
TCRR UW Equity
TCRX UQ Equity
TCVA UR Equity
TCX UR Equity
TDUP UW Equity
TEAM UW Equity
TECH UW Equity
TEDU UW Equity
TEKK UR Equity
TELA UQ Equity
TENB UW Equity
TENX UR Equity
TER UW Equity
TERN UW Equity
TESS UW Equity
TETC UR Equity
TFFP UQ Equity
TFSL UW Equity
TGA UR Equity
TGLS UR Equity
TGTX UR Equity
TGVC UQ Equity
TH UR Equity
THAC UQ Equity
THCA UR Equity
THCP UQ Equity
THFF UW Equity
THMO UR Equity
THRM UW Equity
THRN UW Equity
THRX UW Equity
THRY UR Equity
THTX UR Equity
TIG UW Equity
TIGO UW Equity
TIGR UW Equity
TIL UW Equity
TILE UW Equity
TIOA UR Equity
TIPT UR Equity
TIRX UR Equity
TITN UW Equity
TIVC UR Equity
TKNO UQ Equity
TLIS UQ Equity
TLMD UW Equity
TLRY UW Equity
TLS UQ Equity
TLSA UQ Equity
TMC UW Equity
TMCI UW Equity
TMDI UR Equity
TMDX UQ Equity
TMKR UR Equity
TMPM UR Equity
TMUS UW Equity
TNDM UQ Equity
TNGX UQ Equity
TNXP UQ Equity
TNYA UW Equity
TOAC UQ Equity
TOI UR Equity
TOMZ UR Equity
TOPS UR Equity
TOUR UQ Equity
TOWN UW Equity
TPBA UR Equity
TPIC UQ Equity
TPST UR Equity
TPTX UW Equity
TRDA UQ Equity
TREE UW Equity
TRHC UQ Equity
TRIB UW Equity
TRIN UW Equity
TRIP UW Equity
TRIT UQ Equity
TRKA UR Equity
TRMB UW Equity
TRMD UW Equity
TRMK UW Equity
TRMR UQ Equity
TRNS UQ Equity
TRON UR Equity
TROO UR Equity
TROW UW Equity
TRS UW Equity
TRST UW Equity
TRUE UW Equity
TRUP UQ Equity
TRVG UW Equity
TRVI UQ Equity
TRVN UR Equity
TSAT UW Equity
TSBK UQ Equity
TSC UW Equity
TSCO UW Equity
TSEM UW Equity
TSHA UW Equity
TSIB UR Equity
TSLA UW Equity
TSP UW Equity
TSRI UR Equity
TSVT UW Equity
TTCF UR Equity
TTD UQ Equity
TTEC UW Equity
TTEK UW Equity
TTGT UQ Equity
TTMI UW Equity
TTNP UR Equity
TTOO UQ Equity
TTSH UR Equity
TTWO UW Equity
TUEM UR Equity
TUGC UR Equity
TUSK UW Equity
TVAC UR Equity
TVTX UQ Equity
TVTY UW Equity
TW UW Equity
TWCB UR Equity
TWIN UW Equity
TWKS UW Equity
TWLV UR Equity
TWNK UR Equity
TWOU UW Equity
TWST UW Equity
TXG UW Equity
TXMD UW Equity
TXN UW Equity
TXRH UW Equity
TYME UR Equity
TYRA UW Equity
TZOO UW Equity
TZPS UR Equity
UAL UW Equity
UBCP UR Equity
UBFO UW Equity
UBOH UQ Equity
UBSI UW Equity
UBX UW Equity
UCBI UW Equity
UCL UQ Equity
UCTT UW Equity
UDMY UW Equity
UEIC UW Equity
UEPS UW Equity
UFCS UW Equity
UFPI UW Equity
UFPT UR Equity
UG UQ Equity
UGRO UR Equity
UHAL UW Equity
UIHC UR Equity
UK UR Equity
ULBI UQ Equity
ULCC UW Equity
ULH UW Equity
ULTA UW Equity
UMBF UW Equity
UMPQ UW Equity
UNAM UQ Equity
UNB UQ Equity
UNCY UR Equity
UNIT UW Equity
UNTY UQ Equity
UONE UR Equity
UONEK UR Equity
UPC UQ Equity
UPLD UQ Equity
UPST UW Equity
UPTD UR Equity
UPWK UW Equity
URBN UW Equity
URGN UQ Equity
UROY UR Equity
USAK UW Equity
USAP UW Equity
USAU UR Equity
USCB UQ Equity
USCT UQ Equity
USEG UR Equity
USIO UQ Equity
USLM UW Equity
USWS UR Equity
UTHR UW Equity
UTMD UW Equity
UTME UR Equity
UTRS UQ Equity
UTSI UW Equity
UVSP UW Equity
UXIN UW Equity
VABK UR Equity
VACC UQ Equity
VALN UW Equity
VALU UR Equity
VAQC UR Equity
VAXX UQ Equity
VBFC UR Equity
VBIV UR Equity
VBLT UQ Equity
VBNK UW Equity
VBTX UQ Equity
VC UW Equity
VCEL UR Equity
VCKA UR Equity
VCNX UR Equity
VCSA UW Equity
VCTR UW Equity
VCXA UR Equity
VCYT UQ Equity
VECO UW Equity
VECT UW Equity
VEEE UR Equity
VELO UR Equity
VENA UR Equity
VEON UW Equity
VERA UQ Equity
VERB UR Equity
VERI UQ Equity
VERO UQ Equity
VERU UR Equity
VERV UW Equity
VERX UQ Equity
VERY UR Equity
VEV UR Equity
VFF UR Equity
VG UW Equity
VGFC UR Equity
VIA UW Equity
VIAC UW Equity
VIACA UW Equity
VIAV UW Equity
VICR UW Equity
VIEW UQ Equity
VIGL UW Equity
VII UR Equity
VINC UR Equity
VINO UR Equity
VINP UW Equity
VIOT UW Equity
VIR UW Equity
VIRC UQ Equity
VIRI UR Equity
VIRT UW Equity
VIRX UW Equity
VISL UR Equity
VITL UQ Equity
VIVE UR Equity
VIVO UW Equity
VJET UR Equity
VKTX UR Equity
VLAT UR Equity
VLCN UR Equity
VLDR UW Equity
VLGEA UW Equity
VLNS UR Equity
VLON UR Equity
VLY UW Equity
VMAC UR Equity
VMAR UR Equity
VMD UR Equity
VMEO UW Equity
VMGA UQ Equity
VNDA UQ Equity
VNET UW Equity
VNOM UW Equity
VOD UW Equity
VOR UW Equity
VORB UQ Equity
VOXX UW Equity
VPCB UR Equity
VQS UR Equity
VRA UW Equity
VRAR UR Equity
VRAY UQ Equity
VRCA UQ Equity
VRDN UR Equity
VREX UW Equity
VRM UW Equity
VRME UR Equity
VRNA UQ Equity
VRNS UW Equity
VRNT UW Equity
VRPX UR Equity
VRRM UR Equity
VRSK UW Equity
VRSN UW Equity
VRTS UW Equity
VRTX UW Equity
VS UR Equity
VSAC UQ Equity
VSAT UW Equity
VSEC UW Equity
VSTA UW Equity
VSTM UQ Equity
VTAQ UR Equity
VTGN UR Equity
VTIQ UR Equity
VTNR UR Equity
VTRS UW Equity
VTRU UW Equity
VTSI UR Equity
VTVT UR Equity
VTYX UW Equity
VUZI UR Equity
VVOS UR Equity
VVPR UR Equity
VWE UQ Equity
VWTR UW Equity
VXRT UR Equity
VYGR UW Equity
VYNE UW Equity
VYNT UR Equity
WABC UW Equity
WAFD UW Equity
WAFU UR Equity
WALD UR Equity
WASH UW Equity
WATT UR Equity
WAVD UR Equity
WAVE UR Equity
WB UW Equity
WBA UW Equity
WDAY UW Equity
WDC UW Equity
WDFC UW Equity
WEJO UW Equity
WEN UW Equity
WERN UW Equity
WETF UW Equity
WEYS UW Equity
WFCF UR Equity
WFRD UW Equity
WHLM UR Equity
WHLR UR Equity
WILC UR Equity
WIMI UQ Equity
WINA UQ Equity
WING UW Equity
WINT UR Equity
WINV UR Equity
WIRE UW Equity
WISA UR Equity
WISH UW Equity
WIX UW Equity
WKEY UQ Equity
WKHS UR Equity
WKME UW Equity
WKSP UR Equity
WLDN UQ Equity
WLFC UQ Equity
WMG UW Equity
WMPN UR Equity
WNEB UW Equity
WNW UR Equity
WOOF UW Equity
WORX UR Equity
WPRT UW Equity
WRAP UR Equity
WRLD UW Equity
WSBC UW Equity
WSBF UW Equity
WSC UR Equity
WSFS UW Equity
WSTG UQ Equity
WTBA UW Equity
WTER UR Equity
WTFC UW Equity
WTRH UW Equity
WTW UW Equity
WULF UR Equity
WVE UQ Equity
WVFC UQ Equity
WVVI UR Equity
WW UW Equity
WWAC UQ Equity
WWD UW Equity
WYNN UW Equity
XAIR UR Equity
XBIO UR Equity
XBIT UW Equity
XCUR UR Equity
XEL UW Equity
XELA UR Equity
XELB UQ Equity
XENE UQ Equity
XENT UQ Equity
XERS UW Equity
XFIN UQ Equity
XFOR UR Equity
XGN UQ Equity
XLNX UW Equity
XLO UW Equity
XM UW Equity
XMTR UW Equity
XNCR UQ Equity
XNET UW Equity
XOMA UQ Equity
XOS UQ Equity
XP UW Equity
XPAX UR Equity
XPDI UR Equity
XPEL UR Equity
XPER UW Equity
XRAY UW Equity
XRTX UR Equity
XRX UW Equity
XSPA UR Equity
XTLB UR Equity
XXII UR Equity
YELL UW Equity
YGMZ UR Equity
YI UQ Equity
YJ UQ Equity
YMAB UW Equity
YMTX UR Equity
YNDX UW Equity
YORW UW Equity
YQ UW Equity
YTEN UR Equity
YTRA UR Equity
YVR UR Equity
YY UW Equity
Z UW Equity
ZBRA UW Equity
ZCMD UR Equity
ZD UW Equity
ZEAL UW Equity
ZENV UR Equity
ZEST UR Equity
ZEUS UW Equity
ZG UW Equity
ZGNX UQ Equity
ZI UW Equity
ZING UQ Equity
ZION UW Equity
ZIOP UW Equity
ZIVO UR Equity
ZKIN UR Equity
ZLAB UQ Equity
ZM UW Equity
ZNGA UW Equity
ZNTE UR Equity
ZNTL UQ Equity
ZS UW Equity
ZSAN UR Equity
ZT UQ Equity
ZUMZ UW Equity
ZVO UW Equity
ZWRK UR Equity
ZY UW Equity
ZYNE UQ Equity
ZYXI UW Equity
